metadataName,scanName,itemName,id,metadataId,itemId,type,description,line,column,severity,rule,category,engine,url,problem,name,label,createdAt,updatedAt
11855,12909,355236922,150387512,11855,355236922,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,104,Config_CustomLookupResultController.js,Config_CustomLookupResultController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236928,150387513,11855,355236928,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,105,Config_ExecutionController.js,Config_ExecutionController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236928,150387514,11855,355236928,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,106,Config_ExecutionController.js,Config_ExecutionController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236929,150387515,11855,355236929,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,107,Config_ExecutionHelper.js,Config_ExecutionHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236929,150387516,11855,355236929,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,108,Config_ExecutionHelper.js,Config_ExecutionHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236935,150387517,11855,355236935,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,109,Config_MainWrapperController.js,Config_MainWrapperController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236935,150387518,11855,355236935,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,110,Config_MainWrapperController.js,Config_MainWrapperController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236936,150387519,11855,355236936,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,111,Config_MainWrapperHelper.js,Config_MainWrapperHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236936,150387520,11855,355236936,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,112,Config_MainWrapperHelper.js,Config_MainWrapperHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236940,150387521,11855,355236940,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,113,Config_ManualController.js,Config_ManualController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236940,150387522,11855,355236940,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,114,Config_ManualController.js,Config_ManualController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236949,150387523,11855,355236949,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,115,Config_ObjFieldSelectionController.js,Config_ObjFieldSelectionController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236949,150387524,11855,355236949,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,116,Config_ObjFieldSelectionController.js,Config_ObjFieldSelectionController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236950,150387525,11855,355236950,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,117,Config_ObjFieldSelectionHelper.js,Config_ObjFieldSelectionHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236950,150387526,11855,355236950,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,118,Config_ObjFieldSelectionHelper.js,Config_ObjFieldSelectionHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236956,150387527,11855,355236956,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,119,Config_ObjectCfgController.js,Config_ObjectCfgController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236956,150387528,11855,355236956,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,120,Config_ObjectCfgController.js,Config_ObjectCfgController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236957,150387529,11855,355236957,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,121,Config_ObjectCfgHelper.js,Config_ObjectCfgHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236957,150387530,11855,355236957,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,122,Config_ObjectCfgHelper.js,Config_ObjectCfgHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236958,150387531,11855,355236958,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,123,Config_ObjectCfgRenderer.js,Config_ObjectCfgRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236958,150387532,11855,355236958,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,124,Config_ObjectCfgRenderer.js,Config_ObjectCfgRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236963,150387533,11855,355236963,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,125,Config_ObjectCfg_ConfigController.js,Config_ObjectCfg_ConfigController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236963,150387534,11855,355236963,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,126,Config_ObjectCfg_ConfigController.js,Config_ObjectCfg_ConfigController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236964,150387535,11855,355236964,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,127,Config_ObjectCfg_ConfigHelper.js,Config_ObjectCfg_ConfigHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236964,150387536,11855,355236964,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,128,Config_ObjectCfg_ConfigHelper.js,Config_ObjectCfg_ConfigHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236965,150387537,11855,355236965,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,129,Config_ObjectCfg_ConfigRenderer.js,Config_ObjectCfg_ConfigRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236965,150387538,11855,355236965,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,130,Config_ObjectCfg_ConfigRenderer.js,Config_ObjectCfg_ConfigRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236968,150387539,11855,355236968,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,131,Config_ObjectCfg_ContentBlankController.js,Config_ObjectCfg_ContentBlankController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236968,150387540,11855,355236968,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,132,Config_ObjectCfg_ContentBlankController.js,Config_ObjectCfg_ContentBlankController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236976,150387541,11855,355236976,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,133,Config_ObjectCfg_TreeController.js,Config_ObjectCfg_TreeController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236976,150387542,11855,355236976,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,134,Config_ObjectCfg_TreeController.js,Config_ObjectCfg_TreeController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236982,150387543,11855,355236982,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,135,Config_ObjectCfg_TreeItemController.js,Config_ObjectCfg_TreeItemController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236982,150387544,11855,355236982,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,136,Config_ObjectCfg_TreeItemController.js,Config_ObjectCfg_TreeItemController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237076,150387598,11855,355237076,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,190,Config_TypeHelper.js,Config_TypeHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236983,150387545,11855,355236983,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,137,Config_ObjectCfg_TreeItemHelper.js,Config_ObjectCfg_TreeItemHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236983,150387546,11855,355236983,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,138,Config_ObjectCfg_TreeItemHelper.js,Config_ObjectCfg_TreeItemHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236984,150387547,11855,355236984,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,139,Config_ObjectCfg_TreeItemRenderer.js,Config_ObjectCfg_TreeItemRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236984,150387548,11855,355236984,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,140,Config_ObjectCfg_TreeItemRenderer.js,Config_ObjectCfg_TreeItemRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236991,150387549,11855,355236991,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,141,Config_ObjectModalController.js,Config_ObjectModalController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236991,150387550,11855,355236991,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,142,Config_ObjectModalController.js,Config_ObjectModalController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236992,150387551,11855,355236992,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,143,Config_ObjectModalHelper.js,Config_ObjectModalHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236992,150387552,11855,355236992,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,144,Config_ObjectModalHelper.js,Config_ObjectModalHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236996,150387553,11855,355236996,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,145,Config_ObjectModalFooterController.js,Config_ObjectModalFooterController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355236996,150387554,11855,355236996,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,146,Config_ObjectModalFooterController.js,Config_ObjectModalFooterController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237005,150387555,11855,355237005,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,147,Config_ObjectModal_CondLineController.js,Config_ObjectModal_CondLineController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237005,150387556,11855,355237005,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,148,Config_ObjectModal_CondLineController.js,Config_ObjectModal_CondLineController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237006,150387557,11855,355237006,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,149,Config_ObjectModal_CondLineHelper.js,Config_ObjectModal_CondLineHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237006,150387558,11855,355237006,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,150,Config_ObjectModal_CondLineHelper.js,Config_ObjectModal_CondLineHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237007,150387559,11855,355237007,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,151,Config_ObjectModal_CondLineRenderer.js,Config_ObjectModal_CondLineRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237007,150387560,11855,355237007,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,152,Config_ObjectModal_CondLineRenderer.js,Config_ObjectModal_CondLineRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237014,150387561,11855,355237014,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,153,Config_ObjectModal_ConditionsController.js,Config_ObjectModal_ConditionsController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237014,150387562,11855,355237014,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,154,Config_ObjectModal_ConditionsController.js,Config_ObjectModal_ConditionsController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237015,150387563,11855,355237015,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,155,Config_ObjectModal_ConditionsHelper.js,Config_ObjectModal_ConditionsHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237015,150387564,11855,355237015,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,156,Config_ObjectModal_ConditionsHelper.js,Config_ObjectModal_ConditionsHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237016,150387565,11855,355237016,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,157,Config_ObjectModal_ConditionsRenderer.js,Config_ObjectModal_ConditionsRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237016,150387566,11855,355237016,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,158,Config_ObjectModal_ConditionsRenderer.js,Config_ObjectModal_ConditionsRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237021,150387567,11855,355237021,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,159,Config_ObjectModal_ConfigController.js,Config_ObjectModal_ConfigController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237021,150387568,11855,355237021,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,160,Config_ObjectModal_ConfigController.js,Config_ObjectModal_ConfigController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237022,150387569,11855,355237022,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,161,Config_ObjectModal_ConfigHelper.js,Config_ObjectModal_ConfigHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237022,150387570,11855,355237022,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,162,Config_ObjectModal_ConfigHelper.js,Config_ObjectModal_ConfigHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237026,150387571,11855,355237026,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,163,Config_ObjectModal_LineItemController.js,Config_ObjectModal_LineItemController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237026,150387572,11855,355237026,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,164,Config_ObjectModal_LineItemController.js,Config_ObjectModal_LineItemController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237027,150387573,11855,355237027,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,165,Config_ObjectModal_LineItemHelper.js,Config_ObjectModal_LineItemHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237027,150387574,11855,355237027,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,166,Config_ObjectModal_LineItemHelper.js,Config_ObjectModal_LineItemHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237031,150387575,11855,355237031,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,167,Config_ObjectModal_ObjectController.js,Config_ObjectModal_ObjectController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237031,150387576,11855,355237031,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,168,Config_ObjectModal_ObjectController.js,Config_ObjectModal_ObjectController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237032,150387577,11855,355237032,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,169,Config_ObjectModal_ObjectHelper.js,Config_ObjectModal_ObjectHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237032,150387578,11855,355237032,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,170,Config_ObjectModal_ObjectHelper.js,Config_ObjectModal_ObjectHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237041,150387579,11855,355237041,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,171,Config_RTBFController.js,Config_RTBFController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237041,150387580,11855,355237041,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,172,Config_RTBFController.js,Config_RTBFController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237042,150387581,11855,355237042,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,173,Config_RTBFHelper.js,Config_RTBFHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237042,150387582,11855,355237042,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,174,Config_RTBFHelper.js,Config_RTBFHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237047,150387583,11855,355237047,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,175,Config_RTBF_RequestsController.js,Config_RTBF_RequestsController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237047,150387584,11855,355237047,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,176,Config_RTBF_RequestsController.js,Config_RTBF_RequestsController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237058,150387585,11855,355237058,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,177,Config_SchemaCfgController.js,Config_SchemaCfgController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237058,150387586,11855,355237058,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,178,Config_SchemaCfgController.js,Config_SchemaCfgController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237059,150387587,11855,355237059,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,179,Config_SchemaCfgHelper.js,Config_SchemaCfgHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237059,150387588,11855,355237059,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,180,Config_SchemaCfgHelper.js,Config_SchemaCfgHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237060,150387589,11855,355237060,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,181,Config_SchemaCfgRenderer.js,Config_SchemaCfgRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237060,150387590,11855,355237060,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,182,Config_SchemaCfgRenderer.js,Config_SchemaCfgRenderer,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237068,150387591,11855,355237068,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,183,Config_SettingsModalController.js,Config_SettingsModalController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237068,150387592,11855,355237068,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,184,Config_SettingsModalController.js,Config_SettingsModalController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237071,150387593,11855,355237071,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,185,Config_SettingsModalFooterController.js,Config_SettingsModalFooterController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237071,150387594,11855,355237071,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,186,Config_SettingsModalFooterController.js,Config_SettingsModalFooterController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237075,150387595,11855,355237075,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,187,Config_TypeController.js,Config_TypeController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237075,150387596,11855,355237075,aura,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,188,Config_TypeController.js,Config_TypeController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237076,150387597,11855,355237076,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,189,Config_TypeHelper.js,Config_TypeHelper,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237083,150387599,11855,355237083,aura,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,191,DemoEventListenerController.js,DemoEventListenerController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355237083,150387600,11855,355237083,aura,Expected a block comment instead of consecutive line comments.,2,3,2,multiline-comment-style,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/multiline-comment-style,192,DemoEventListenerController.js,DemoEventListenerController,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
