metadataName,scanName,itemName,id,metadataId,itemId,problem,line,ruleset,rule,priority,description,type,column,engine,url,name,label,createdAt,updatedAt
11855,12909,355238314,144984977,11855,355238314,1430,50,Best Practices,ApexAssertionsShouldIncludeMessage,3,'System.assert' should have 2 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestDataClassification.cls,TestDataClassification,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238314,144984978,11855,355238314,1431,57,Best Practices,ApexUnitTestMethodShouldHaveIsTestAnnotation,3,Apex test methods should have @isTest annotation.,class,23,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexunittestmethodshouldhaveistestannotation,TestDataClassification.cls,TestDataClassification,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238314,144984979,11855,355238314,1432,57,Documentation,ApexDoc,3,Missing ApexDoc @description,class,23,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,TestDataClassification.cls,TestDataClassification,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238314,144984980,11855,355238314,1433,66,Best Practices,ApexAssertionsShouldIncludeMessage,3,'System.assert' should have 2 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestDataClassification.cls,TestDataClassification,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238317,144984981,11855,355238317,1434,27,Best Practices,ApexAssertionsShouldIncludeMessage,3,'Assert.areEqual' should have 3 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestOrderController.cls,TestOrderController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984982,11855,355238318,1435,35,Code Style,MethodNamingConventions,1,The test method name 'getProducts_works' doesn't match '[a-z][a-zA-Z0-9]*',class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984983,11855,355238318,1436,45,Best Practices,ApexAssertionsShouldIncludeMessage,3,'Assert.areEqual' should have 3 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984984,11855,355238318,1437,46,Best Practices,ApexAssertionsShouldIncludeMessage,3,'Assert.areEqual' should have 3 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984985,11855,355238318,1438,50,Code Style,MethodNamingConventions,1,The test method name 'getSimilarProducts_works' doesn't match '[a-z][a-zA-Z0-9]*',class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984986,11855,355238318,1439,62,Best Practices,ApexAssertionsShouldIncludeMessage,3,'Assert.areEqual' should have 3 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238318,144984987,11855,355238318,1440,63,Best Practices,ApexAssertionsShouldIncludeMessage,3,'Assert.areEqual' should have 3 parameters.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#apexassertionsshouldincludemessage,TestProductController.cls,TestProductController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238320,144984988,11855,355238320,1441,1,Best Practices,AvoidGlobalModifier,3,Avoid using global modifier,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier,ToolingApiFlowService.cls,ToolingApiFlowService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238320,144984989,11855,355238320,1442,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ToolingApiFlowService.cls,ToolingApiFlowService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238320,144984990,11855,355238320,1443,7,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ToolingApiFlowService.cls,ToolingApiFlowService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238320,144984991,11855,355238320,1444,25,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ToolingApiFlowService.cls,ToolingApiFlowService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984992,11855,355238322,1445,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984993,11855,355238322,1446,2,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984994,11855,355238322,1447,26,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984995,11855,355238322,1448,60,Best Practices,UnusedLocalVariable,5,Variable 'messages' defined but not used,class,28,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984996,11855,355238322,1449,65,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,54,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984997,11855,355238322,1450,85,Best Practices,UnusedLocalVariable,5,Variable 'messages' defined but not used,class,28,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238322,144984998,11855,355238322,1451,89,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,28,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,TravelRequestTriggerHandler.cls,TravelRequestTriggerHandler,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238323,144984999,11855,355238323,1452,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,UnarchiveCasesHelper.cls,UnarchiveCasesHelper,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238323,144985000,11855,355238323,1453,3,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,UnarchiveCasesHelper.cls,UnarchiveCasesHelper,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985001,11855,355238324,1454,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985002,11855,355238324,1455,5,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985003,11855,355238324,1456,9,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985004,11855,355238324,1457,9,Best Practices,QueueableWithoutFinalizer,5,This Queueable doesnt attach a Finalizer,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#queueablewithoutfinalizer,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985005,11855,355238324,1458,12,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985006,11855,355238324,1459,12,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985007,11855,355238324,1460,19,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985008,11855,355238324,1461,19,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985009,11855,355238324,1462,20,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985010,11855,355238324,1463,20,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985011,11855,355238324,1464,21,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238324,144985012,11855,355238324,1465,21,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,UnarchiveCasesQueueable.cls,UnarchiveCasesQueueable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238325,144985013,11855,355238325,1466,8,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewOppByAccountCommandDispatcher.cls,ViewOppByAccountCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238325,144985014,11855,355238325,1467,14,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewOppByAccountCommandDispatcher.cls,ViewOppByAccountCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238325,144985015,11855,355238325,1468,19,Documentation,ApexDoc,3,Missing ApexDoc comment,class,16,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewOppByAccountCommandDispatcher.cls,ViewOppByAccountCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238325,144985016,11855,355238325,1469,24,Documentation,ApexDoc,3,Missing ApexDoc comment,class,16,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewOppByAccountCommandDispatcher.cls,ViewOppByAccountCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238326,144985017,11855,355238326,1470,14,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewRecordCommandDispatcher.cls,ViewRecordCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238326,144985018,11855,355238326,1471,20,Documentation,ApexDoc,3,Missing ApexDoc comment,class,10,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewRecordCommandDispatcher.cls,ViewRecordCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238326,144985019,11855,355238326,1472,25,Documentation,ApexDoc,3,Missing ApexDoc comment,class,14,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewRecordCommandDispatcher.cls,ViewRecordCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238326,144985020,11855,355238326,1473,30,Documentation,ApexDoc,3,Missing ApexDoc comment,class,14,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,ViewRecordCommandDispatcher.cls,ViewRecordCommandDispatcher,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238327,144985021,11855,355238327,1474,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WTHelloWorld.cls,WTHelloWorld,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238327,144985022,11855,355238327,1475,7,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WTHelloWorld.cls,WTHelloWorld,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238328,144985023,11855,355238328,1476,50,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,WeatherAlertService.cls,WeatherAlertService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238330,144985024,11855,355238330,1477,31,Code Style,FieldNamingConventions,1,The instance field name 'error_message' doesn't match '[a-z][a-zA-Z0-9]*',class,23,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,WeatherService.cls,WeatherService,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985025,11855,355238332,1478,1,Security,ApexSharingViolations,3,Apex classes should declare a sharing model if DML or SOQL/SOSL is used,class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985026,11855,355238332,1479,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985027,11855,355238332,1480,3,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985028,11855,355238332,1481,4,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985029,11855,355238332,1482,4,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985030,11855,355238332,1483,8,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,38,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985031,11855,355238332,1484,73,Performance,OperationWithLimitsInLoop,3,Avoid operations in loops that may hit governor limits,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#operationwithlimitsinloop,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985032,11855,355238332,1485,73,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985033,11855,355238332,1486,77,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238332,144985034,11855,355238332,1487,78,Documentation,ApexDoc,3,Missing ApexDoc comment,class,16,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,WinePredictionCallout.cls,WinePredictionCallout,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238408,144985035,11855,355238408,1526,5,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,createRecord.cls,createRecord,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238408,144985036,11855,355238408,1527,5,Code Style,ClassNamingConventions,1,The class name 'createRecord' doesn't match '[A-Z][a-zA-Z0-9_]*',class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#classnamingconventions,createRecord.cls,createRecord,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238408,144985037,11855,355238408,1528,15,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,createRecord.cls,createRecord,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238408,144985038,11855,355238408,1529,20,Documentation,ApexDoc,3,Missing ApexDoc comment,class,16,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,createRecord.cls,createRecord,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238408,144985039,11855,355238408,1530,25,Documentation,ApexDoc,3,Missing ApexDoc comment,class,16,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,createRecord.cls,createRecord,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238409,144985040,11855,355238409,1531,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,custom_perfectdatewizard.cls,custom_perfectdatewizard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238409,144985041,11855,355238409,1532,1,Code Style,ClassNamingConventions,1,The class name 'custom_perfectdatewizard' doesn't match '[A-Z][a-zA-Z0-9_]*',class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#classnamingconventions,custom_perfectdatewizard.cls,custom_perfectdatewizard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238662,144985042,11855,355238662,1766,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,logo.cls,logo,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238662,144985043,11855,355238662,1767,1,Code Style,ClassNamingConventions,1,The class name 'logo' doesn't match '[A-Z][a-zA-Z0-9_]*',class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#classnamingconventions,logo.cls,logo,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238662,144985044,11855,355238662,1768,2,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,logo.cls,logo,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238663,144985045,11855,355238663,1769,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,newsController.cls,newsController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238663,144985046,11855,355238663,1770,1,Code Style,ClassNamingConventions,1,The class name 'newsController' doesn't match '[A-Z][a-zA-Z0-9_]*',class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#classnamingconventions,newsController.cls,newsController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238663,144985047,11855,355238663,1771,3,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,newsController.cls,newsController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238663,144985048,11855,355238663,1772,6,Security,ApexInsecureEndpoint,3,Apex callouts should use encrypted communication channels,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexinsecureendpoint,newsController.cls,newsController,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985049,11855,355238664,1773,1,Security,ApexSharingViolations,3,Apex classes should declare a sharing model if DML or SOQL/SOSL is used,class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985050,11855,355238664,1774,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985051,11855,355238664,1775,1,Code Style,ClassNamingConventions,1,The class name 'perfectionStandard' doesn't match '[A-Z][a-zA-Z0-9_]*',class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#classnamingconventions,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985052,11855,355238664,1776,4,Code Style,OneDeclarationPerLine,1,"Use one statement for each line, it enhances code readability.",class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#onedeclarationperline,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985053,11855,355238664,1777,4,Code Style,FieldNamingConventions,1,The instance field name 'Ts' doesn't match '[a-z][a-zA-Z0-9]*',class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355238664,144985054,11855,355238664,1778,4,Code Style,FieldNamingConventions,1,The instance field name 'Os' doesn't match '[a-z][a-zA-Z0-9]*',class,11,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,perfectionStandard.cls,perfectionStandard,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
